FORECAST_DATE,INFORMATION_DATE,CURRENT_STATE,DYNAMIC_MODEL_ID,FIXED_P_TO_0,DYNAMIC_P_TO_0,FIXED_P_TO_1,DYNAMIC_P_TO_1,FIXED_P_TO_2,DYNAMIC_P_TO_2,FIXED_P_TO_3,DYNAMIC_P_TO_3,FIXED_ROW_SUM,DYNAMIC_ROW_SUM
2017-01-19,2017-01-18,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.976094892484712,0.025470001780594585,0.012505503543459848,0.023757427860250556,0.01013259704248379,0.00023317031779450392,0.0012670069293445106,1.0,1.0000000000000002
2017-01-20,2017-01-19,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9759750199975776,0.025470001780594585,0.01303558030878924,0.023757427860250556,0.009779335099041686,0.00023317031779450392,0.0012100645945915093,1.0,1.0000000000000002
2017-01-23,2017-01-20,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9807520831339822,0.025470001780594585,0.009738552496693685,0.023757427860250556,0.008565349059978862,0.00023317031779450392,0.0009440153093453063,1.0,1.0
2017-01-24,2017-01-23,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9799015621774321,0.025470001780594585,0.008970768986666535,0.023757427860250556,0.010124626285586406,0.00023317031779450392,0.0010030425503150028,1.0,1.0
2017-01-25,2017-01-24,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9809101865541857,0.025470001780594585,0.010134696937610361,0.023757427860250556,0.008017155103419372,0.00023317031779450392,0.0009379614047845231,1.0,1.0
2017-01-26,2017-01-25,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9793978534516377,0.025470001780594585,0.010492790439663873,0.023757427860250556,0.00906005829894371,0.00023317031779450392,0.0010492978097548205,1.0,1.0
2017-01-27,2017-01-26,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.98074807165825,0.025470001780594585,0.009480694820624838,0.023757427860250556,0.008850539856513797,0.00023317031779450392,0.0009206936646113376,1.0,1.0
2017-01-30,2017-01-27,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9800331595036375,0.025470001780594585,0.009099913866044359,0.023757427860250556,0.009913969459482586,0.00023317031779450392,0.0009529571708355355,1.0,1.0
2017-01-31,2017-01-30,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9786398856353345,0.025470001780594585,0.010791607292355008,0.023757427860250556,0.009584953254077953,0.00023317031779450392,0.0009835538182323012,1.0,0.9999999999999998
2017-02-01,2017-01-31,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9815874163253636,0.025470001780594585,0.009003055749043762,0.023757427860250556,0.008535840187022298,0.00023317031779450392,0.0008736877385704167,1.0,1.0
2017-02-02,2017-02-01,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.982960536946134,0.025470001780594585,0.008973990296837294,0.023757427860250556,0.0073058925686009584,0.00023317031779450392,0.0007595801884276207,1.0,0.9999999999999998
2017-02-03,2017-02-02,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.98233005214476,0.025470001780594585,0.008490916611504858,0.023757427860250556,0.008384363612158711,0.00023317031779450392,0.0007946676315762586,1.0,0.9999999999999997
2017-02-06,2017-02-03,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9835130109672868,0.025470001780594585,0.008164374349595426,0.023757427860250556,0.007572666366242539,0.00023317031779450392,0.0007499483168751877,1.0,0.9999999999999999
2017-02-07,2017-02-06,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9813841237191935,0.025470001780594585,0.008085837652150088,0.023757427860250556,0.009643068227637847,0.00023317031779450392,0.0008869704010186898,1.0,1.0
2017-02-08,2017-02-07,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9812223677512413,0.025470001780594585,0.00910156208293714,0.023757427860250556,0.008771778657042277,0.00023317031779450392,0.0009042915087790842,1.0,0.9999999999999998
