N_STATES,TERM,P_VALUE,PREDICTOR_VALUE,LOG_ODDS_CONTRAST,FITTED_LOG_ODDS,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,OBSERVED_LOG_ODDS_SE
2,LBUTTRUU_LAG_1,0.02,0.02308746835443038,1 vs 0,-3.423751750509721,,,,,
2,LBUTTRUU_LAG_1,0.02,0.023872278481012657,1 vs 0,-3.425374017245898,,,,,
2,LBUTTRUU_LAG_1,0.02,0.024657088607594933,1 vs 0,-3.4268994738258574,,,,,
2,LBUTTRUU_LAG_1,0.02,0.025441898734177217,1 vs 0,-3.428298518997179,,,,,
2,LBUTTRUU_LAG_1,0.02,0.026226708860759493,1 vs 0,-3.4295415515074437,,,,,
2,LBUTTRUU_LAG_1,0.02,0.02701151898734177,1 vs 0,-3.430598970104234,,,,,
2,LBUTTRUU_LAG_1,0.02,0.027796329113924045,1 vs 0,-3.4314411735351316,,,,,
2,LBUTTRUU_LAG_1,0.02,0.02858113924050633,1 vs 0,-3.432038560547718,,,,,
2,LBUTTRUU_LAG_1,0.02,0.029365949367088605,1 vs 0,-3.4323615298895738,,,,,
2,LBUTTRUU_LAG_1,0.02,0.03015075949367088,1 vs 0,-3.432380480308281,,,,,
2,LBUTTRUU_LAG_1,0.02,0.030935569620253164,1 vs 0,-3.432065810551421,,,,,
2,LBUTTRUU_LAG_1,0.02,0.03172037974683544,1 vs 0,-3.4313879193665753,,,,,
2,LBUTTRUU_LAG_1,0.02,0.03250518987341772,1 vs 0,-3.430317205501326,,,,,
2,LBUTTRUU_LAG_1,0.02,0.03329,1 vs 0,-3.4288240677032524,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.006105,1 vs 0,,232.0,73.0,159.0,-0.7747585160061082,0.14097884470146496
2,LBUTTRUU_LAG_1,0.02,-0.003175,1 vs 0,,232.0,42.0,190.0,-1.5001481186363845,0.16964302401433098
2,LBUTTRUU_LAG_1,0.02,-0.00156,1 vs 0,,231.0,28.0,203.0,-1.965761917608045,0.20000431048417563
2,LBUTTRUU_LAG_1,0.02,-0.00061,1 vs 0,,234.0,24.0,210.0,-2.1508125355717547,0.2134640961727294
2,LBUTTRUU_LAG_1,0.02,0.00011,1 vs 0,,235.0,29.0,206.0,-1.9459101490553135,0.19682713252204917
2,LBUTTRUU_LAG_1,0.02,0.00066,1 vs 0,,227.0,25.0,202.0,-2.0720614343822135,0.21012843186834113
2,LBUTTRUU_LAG_1,0.02,0.0014,1 vs 0,,234.0,41.0,193.0,-1.539584085233184,0.17106824427256925
2,LBUTTRUU_LAG_1,0.02,0.00235,1 vs 0,,230.0,32.0,198.0,-1.8095490107915533,0.1892274138293541
2,LBUTTRUU_LAG_1,0.02,0.00363,1 vs 0,,229.0,31.0,198.0,-1.8408015542956577,0.19179107153709374
2,LBUTTRUU_LAG_1,0.02,0.006215,1 vs 0,,232.0,68.0,164.0,-0.876076824937247,0.14379696624619207
2,SPXT_LAG_2,0.02,-0.0946,1 vs 0,-3.0877114566561845,,,,,
2,SPXT_LAG_2,0.02,-0.09208291139240507,1 vs 0,-3.095150783472007,,,,,
2,SPXT_LAG_2,0.02,-0.08956582278481012,1 vs 0,-3.1026044340211127,,,,,
2,SPXT_LAG_2,0.02,-0.08704873417721519,1 vs 0,-3.1100733589656597,,,,,
2,SPXT_LAG_2,0.02,-0.08453164556962026,1 vs 0,-3.1175585089678015,,,,,
2,SPXT_LAG_2,0.02,-0.08201455696202532,1 vs 0,-3.1250608346896946,,,,,
2,SPXT_LAG_2,0.02,-0.07949746835443039,1 vs 0,-3.1325812867934935,,,,,
2,SPXT_LAG_2,0.02,-0.07698037974683544,1 vs 0,-3.1401208159413536,,,,,
2,SPXT_LAG_2,0.02,-0.07446329113924051,1 vs 0,-3.14768037279543,,,,,
2,SPXT_LAG_2,0.02,-0.07194620253164558,1 vs 0,-3.1552609080178793,,,,,
2,SPXT_LAG_2,0.02,-0.06942911392405063,1 vs 0,-3.1628633722708557,,,,,
2,SPXT_LAG_2,0.02,-0.0669120253164557,1 vs 0,-3.1704887162165143,,,,,
2,SPXT_LAG_2,0.02,-0.06439493670886076,1 vs 0,-3.1781378905170117,,,,,
2,SPXT_LAG_2,0.02,-0.06187784810126583,1 vs 0,-3.1858118458345017,,,,,
2,SPXT_LAG_2,0.02,-0.05936075949367089,1 vs 0,-3.19351153283114,,,,,
2,SPXT_LAG_2,0.02,-0.05684367088607595,1 vs 0,-3.2012379021690838,,,,,
2,SPXT_LAG_2,0.02,-0.054326582278481014,1 vs 0,-3.208991901074138,,,,,
2,SPXT_LAG_2,0.02,-0.05180949367088608,1 vs 0,-3.2167737482663337,,,,,
2,SPXT_LAG_2,0.02,-0.04929240506329114,1 vs 0,-3.224582037073094,,,,,
2,SPXT_LAG_2,0.02,-0.0467753164556962,1 vs 0,-3.232415140895569,,,,,
2,SPXT_LAG_2,0.02,-0.04425822784810127,1 vs 0,-3.24027143313491,,,,,
2,SPXT_LAG_2,0.02,-0.041741139240506334,1 vs 0,-3.2481492871922666,,,,,
2,SPXT_LAG_2,0.02,-0.03922405063291139,1 vs 0,-3.25604707646879,,,,,
2,SPXT_LAG_2,0.02,-0.03670696202531645,1 vs 0,-3.2639631743656303,,,,,
2,SPXT_LAG_2,0.02,-0.03418987341772152,1 vs 0,-3.2718959542839388,,,,,
2,SPXT_LAG_2,0.02,-0.031672784810126586,1 vs 0,-3.2798437896248656,,,,,
2,SPXT_LAG_2,0.02,-0.029155696202531653,1 vs 0,-3.287805053789561,,,,,
2,SPXT_LAG_2,0.02,-0.026638607594936706,1 vs 0,-3.2957781201791763,,,,,
2,SPXT_LAG_2,0.02,-0.024121518987341772,1 vs 0,-3.3037613621948614,,,,,
2,SPXT_LAG_2,0.02,-0.02160443037974684,1 vs 0,-3.3117531532377673,,,,,
2,SPXT_LAG_2,0.02,-0.019087341772151892,1 vs 0,-3.3197518667090447,,,,,
2,SPXT_LAG_2,0.02,-0.01657025316455696,1 vs 0,-3.327755876009843,,,,,
2,SPXT_LAG_2,0.02,-0.014053164556962025,1 vs 0,-3.335763561229751,,,,,
2,SPXT_LAG_2,0.02,-0.011536075949367092,1 vs 0,-3.3437735624713123,,,,,
2,SPXT_LAG_2,0.02,-0.009018987341772158,1 vs 0,-3.351784857603102,,,,,
2,SPXT_LAG_2,0.02,-0.006501898734177211,1 vs 0,-3.359796447067167,,,,,
2,SPXT_LAG_2,0.02,-0.003984810126582278,1 vs 0,-3.3678073313055554,,,,,
2,SPXT_LAG_2,0.02,-0.0014677215189873444,1 vs 0,-3.3758165107603126,,,,,
2,SPXT_LAG_2,0.02,0.0010493670886076029,1 vs 0,-3.3838229858734867,,,,,
2,SPXT_LAG_2,0.02,0.0035664556962025362,1 vs 0,-3.3918257570871235,,,,,
2,SPXT_LAG_2,0.02,0.00608354430379747,1 vs 0,-3.3998238248432715,,,,,
2,SPXT_LAG_2,0.02,0.008600632911392403,1 vs 0,-3.407816189583977,,,,,
2,SPXT_LAG_2,0.02,0.011117721518987336,1 vs 0,-3.4158018517512865,,,,,
2,SPXT_LAG_2,0.02,0.013634810126582284,1 vs 0,-3.4237798117872478,,,,,
2,SPXT_LAG_2,0.02,0.016151898734177217,1 vs 0,-3.431749070133907,,,,,
2,SPXT_LAG_2,0.02,0.01866898734177215,1 vs 0,-3.4397086272333124,,,,,
2,SPXT_LAG_2,0.02,0.021186075949367097,1 vs 0,-3.44765748352751,,,,,
2,SPXT_LAG_2,0.02,0.02370316455696203,1 vs 0,-3.4555946394585466,,,,,
2,SPXT_LAG_2,0.02,0.026220253164556964,1 vs 0,-3.4635191295501504,,,,,
2,SPXT_LAG_2,0.02,0.028737341772151898,1 vs 0,-3.4714304982889734,,,,,
2,SPXT_LAG_2,0.02,0.03125443037974683,1 vs 0,-3.479328682732136,,,,,
2,SPXT_LAG_2,0.02,0.03377151898734178,1 vs 0,-3.487213630035036,,,,,
2,SPXT_LAG_2,0.02,0.0362886075949367,1 vs 0,-3.495085287353069,,,,,
2,SPXT_LAG_2,0.02,0.038805696202531645,1 vs 0,-3.5029436018416327,,,,,
2,SPXT_LAG_2,0.02,0.04132278481012659,1 vs 0,-3.5107885206561233,,,,,
2,SPXT_LAG_2,0.02,0.04383987341772151,1 vs 0,-3.5186199909519376,,,,,
2,SPXT_LAG_2,0.02,0.04635696202531646,1 vs 0,-3.5264379598844733,,,,,
2,SPXT_LAG_2,0.02,0.048874050632911406,1 vs 0,-3.534242374609126,,,,,
2,SPXT_LAG_2,0.02,0.051391139240506326,1 vs 0,-3.5420331822812923,,,,,
2,SPXT_LAG_2,0.02,0.05390822784810127,1 vs 0,-3.54981033005637,,,,,
2,SPXT_LAG_2,0.02,0.05642531645569622,1 vs 0,-3.5575737650897556,,,,,
2,SPXT_LAG_2,0.02,0.05894240506329114,1 vs 0,-3.5653234345368454,,,,,
2,SPXT_LAG_2,0.02,0.06145949367088609,1 vs 0,-3.5730592855530365,,,,,
2,SPXT_LAG_2,0.02,0.063976582278481,1 vs 0,-3.5807812652937256,,,,,
2,SPXT_LAG_2,0.02,0.06649367088607595,1 vs 0,-3.588478451264337,,,,,
2,SPXT_LAG_2,0.02,0.0690107594936709,1 vs 0,-3.5960595874634667,,,,,
2,SPXT_LAG_2,0.02,0.07152784810126582,1 vs 0,-3.603397412174175,,,,,
2,SPXT_LAG_2,0.02,0.07404493670886077,1 vs 0,-3.610364493841245,,,,,
2,SPXT_LAG_2,0.02,0.07656202531645569,1 vs 0,-3.6168334009094547,,,,,
2,SPXT_LAG_2,0.02,0.07907911392405063,1 vs 0,-3.6226767018235875,,,,,
2,SPXT_LAG_2,0.02,0.08159620253164558,1 vs 0,-3.627766965028423,,,,,
2,SPXT_LAG_2,0.02,0.0841132911392405,1 vs 0,-3.631976758968742,,,,,
2,SPXT_LAG_2,0.02,0.08663037974683545,1 vs 0,-3.6351786520893254,,,,,
2,SPXT_LAG_2,0.02,0.0891474683544304,1 vs 0,-3.6372452128349546,,,,,
2,SPXT_LAG_2,0.02,0.09166455696202531,1 vs 0,-3.6380490096504086,,,,,
2,SPXT_LAG_2,0.02,0.09418164556962026,1 vs 0,-3.637462610980471,,,,,
2,SPXT_LAG_2,0.02,0.09669873417721521,1 vs 0,-3.63535858526992,,,,,
2,SPXT_LAG_2,0.02,0.09921582278481013,1 vs 0,-3.631609500963538,,,,,
2,SPXT_LAG_2,0.02,0.10173291139240508,1 vs 0,-3.626087926506105,,,,,
2,SPXT_LAG_2,0.02,0.10425,1 vs 0,-3.618666430342402,,,,,
2,SPXT_LAG_2,0.02,-0.02169,1 vs 0,,232.0,109.0,123.0,-0.12031660681147632,0.13126151790691373
2,SPXT_LAG_2,0.02,-0.011224999999999999,1 vs 0,,234.0,39.0,195.0,-1.5992597075183443,0.1744463963808626
2,SPXT_LAG_2,0.02,-0.00662,1 vs 0,,229.0,17.0,212.0,-2.496741107435003,0.24869406807521227
2,SPXT_LAG_2,0.02,-0.00322,1 vs 0,,233.0,25.0,208.0,-2.1012605890744758,0.20979001249834123
2,SPXT_LAG_2,0.02,-0.000735,1 vs 0,,230.0,17.0,213.0,-2.501435951739211,0.24864974943134702
2,SPXT_LAG_2,0.02,0.0014,1 vs 0,,232.0,15.0,217.0,-2.641358826603538,0.26289509349107937
2,SPXT_LAG_2,0.02,0.0036550000000000003,1 vs 0,,232.0,14.0,218.0,-2.7126373651091162,0.2711866078556994
2,SPXT_LAG_2,0.02,0.00625,1 vs 0,,232.0,27.0,205.0,-2.0112600292637635,0.2030512654781993
2,SPXT_LAG_2,0.02,0.010415,1 vs 0,,230.0,32.0,198.0,-1.8095490107915533,0.1892274138293541
2,SPXT_LAG_2,0.02,0.02103,1 vs 0,,232.0,98.0,134.0,-0.31150765086385057,0.13261684848418623
2,DBLCIX_LAG_2,0.02,-0.07,1 vs 0,-3.3991038994525407,,,,,
2,DBLCIX_LAG_2,0.02,-0.06831164556962026,1 vs 0,-3.398939886277268,,,,,
2,DBLCIX_LAG_2,0.02,-0.06662329113924051,1 vs 0,-3.3987733206662747,,,,,
2,DBLCIX_LAG_2,0.02,-0.06493493670886076,1 vs 0,-3.3986036985840444,,,,,
2,DBLCIX_LAG_2,0.02,-0.06324658227848103,1 vs 0,-3.3984305159950607,,,,,
2,DBLCIX_LAG_2,0.02,-0.06155822784810128,1 vs 0,-3.398253268863809,,,,,
2,DBLCIX_LAG_2,0.02,-0.05986987341772153,1 vs 0,-3.3980714531547718,,,,,
2,DBLCIX_LAG_2,0.02,-0.05818151898734178,1 vs 0,-3.3978845648324336,,,,,
2,DBLCIX_LAG_2,0.02,-0.05649316455696203,1 vs 0,-3.397692099861278,,,,,
2,DBLCIX_LAG_2,0.02,-0.05480481012658228,1 vs 0,-3.397493554205789,,,,,
2,DBLCIX_LAG_2,0.02,-0.05311645569620254,1 vs 0,-3.3972884238304513,,,,,
2,DBLCIX_LAG_2,0.02,-0.05142810126582279,1 vs 0,-3.3970762046997476,,,,,
2,DBLCIX_LAG_2,0.02,-0.04973974683544305,1 vs 0,-3.3968563927781625,,,,,
2,DBLCIX_LAG_2,0.02,-0.0480513924050633,1 vs 0,-3.3966284840301797,,,,,
2,DBLCIX_LAG_2,0.02,-0.04636303797468355,1 vs 0,-3.396391974420284,,,,,
2,DBLCIX_LAG_2,0.02,-0.0446746835443038,1 vs 0,-3.396146359912958,,,,,
2,DBLCIX_LAG_2,0.02,-0.042986329113924054,1 vs 0,-3.3958911348337866,,,,,
2,DBLCIX_LAG_2,0.02,-0.04129797468354431,1 vs 0,-3.3956254460617292,,,,,
2,DBLCIX_LAG_2,0.02,-0.039609620253164564,1 vs 0,-3.3953476652764323,,,,,
2,DBLCIX_LAG_2,0.02,-0.037921265822784815,1 vs 0,-3.395056059267995,,,,,
2,DBLCIX_LAG_2,0.02,-0.03623291139240507,1 vs 0,-3.3947488948265163,,,,,
2,DBLCIX_LAG_2,0.02,-0.034544556962025325,1 vs 0,-3.3944244387420963,,,,,
2,DBLCIX_LAG_2,0.02,-0.032856202531645576,1 vs 0,-3.394080957804834,,,,,
2,DBLCIX_LAG_2,0.02,-0.031167848101265827,1 vs 0,-3.3937167188048294,,,,,
2,DBLCIX_LAG_2,0.02,-0.029479493670886085,1 vs 0,-3.39332998853218,,,,,
2,DBLCIX_LAG_2,0.02,-0.027791139240506336,1 vs 0,-3.392919033776987,,,,,
2,DBLCIX_LAG_2,0.02,-0.026102784810126588,1 vs 0,-3.392482121329349,,,,,
2,DBLCIX_LAG_2,0.02,-0.024414430379746846,1 vs 0,-3.392017517979365,,,,,
2,DBLCIX_LAG_2,0.02,-0.022726075949367097,1 vs 0,-3.3915234905171343,,,,,
2,DBLCIX_LAG_2,0.02,-0.02103772151898735,1 vs 0,-3.390998305732757,,,,,
2,DBLCIX_LAG_2,0.02,-0.0193493670886076,1 vs 0,-3.390440230416332,,,,,
2,DBLCIX_LAG_2,0.02,-0.017661012658227858,1 vs 0,-3.3898475313579577,,,,,
2,DBLCIX_LAG_2,0.02,-0.01597265822784811,1 vs 0,-3.3892184913626577,,,,,
2,DBLCIX_LAG_2,0.02,-0.01428430379746836,1 vs 0,-3.3885520158155926,,,,,
2,DBLCIX_LAG_2,0.02,-0.012595949367088619,1 vs 0,-3.387847818855543,,,,,
2,DBLCIX_LAG_2,0.02,-0.01090759493670887,1 vs 0,-3.3871056686716536,,,,,
2,DBLCIX_LAG_2,0.02,-0.009219240506329121,1 vs 0,-3.386325333453074,,,,,
2,DBLCIX_LAG_2,0.02,-0.007530886075949372,1 vs 0,-3.3855065813889476,,,,,
2,DBLCIX_LAG_2,0.02,-0.0058425316455696236,1 vs 0,-3.384649180668423,,,,,
2,DBLCIX_LAG_2,0.02,-0.004154177215189875,1 vs 0,-3.383752899480644,,,,,
2,DBLCIX_LAG_2,0.02,-0.00246582278481014,1 vs 0,-3.3828175060147596,,,,,
2,DBLCIX_LAG_2,0.02,-0.0007774683544303912,1 vs 0,-3.381842768459914,,,,,
2,DBLCIX_LAG_2,0.02,0.0009108860759493576,1 vs 0,-3.3808284550052554,,,,,
2,DBLCIX_LAG_2,0.02,0.0025992405063291063,1 vs 0,-3.379774333839929,,,,,
2,DBLCIX_LAG_2,0.02,0.004287594936708855,1 vs 0,-3.378680173153081,,,,,
2,DBLCIX_LAG_2,0.02,0.005975949367088604,1 vs 0,-3.3775457411338587,,,,,
2,DBLCIX_LAG_2,0.02,0.0076643037974683526,1 vs 0,-3.376370805971407,,,,,
2,DBLCIX_LAG_2,0.02,0.009352658227848087,1 vs 0,-3.375155135854874,,,,,
2,DBLCIX_LAG_2,0.02,0.011041012658227836,1 vs 0,-3.373898576411014,,,,,
2,DBLCIX_LAG_2,0.02,0.012729367088607585,1 vs 0,-3.372602131962655,,,,,
2,DBLCIX_LAG_2,0.02,0.014417721518987334,1 vs 0,-3.3712676987991568,,,,,
2,DBLCIX_LAG_2,0.02,0.016106075949367082,1 vs 0,-3.3698971961543553,,,,,
2,DBLCIX_LAG_2,0.02,0.01779443037974683,1 vs 0,-3.368492543262087,,,,,
2,DBLCIX_LAG_2,0.02,0.01948278481012658,1 vs 0,-3.3670556593561884,,,,,
2,DBLCIX_LAG_2,0.02,0.021171139240506315,1 vs 0,-3.365588463670495,,,,,
2,DBLCIX_LAG_2,0.02,0.022859493670886064,1 vs 0,-3.3640928754388435,,,,,
2,DBLCIX_LAG_2,0.02,0.024547848101265812,1 vs 0,-3.3625708138950694,,,,,
2,DBLCIX_LAG_2,0.02,0.02623620253164556,1 vs 0,-3.3610241982730096,,,,,
2,DBLCIX_LAG_2,0.02,0.02792455696202531,1 vs 0,-3.359454947806501,,,,,
2,DBLCIX_LAG_2,0.02,0.02961291139240506,1 vs 0,-3.357864981729378,,,,,
2,DBLCIX_LAG_2,0.02,0.03130126582278481,1 vs 0,-3.3562562192754783,,,,,
2,DBLCIX_LAG_2,0.02,0.03298962025316454,1 vs 0,-3.354630579678638,,,,,
2,DBLCIX_LAG_2,0.02,0.03467797468354429,1 vs 0,-3.352989982172693,,,,,
2,DBLCIX_LAG_2,0.02,0.03636632911392404,1 vs 0,-3.351336345991479,,,,,
2,DBLCIX_LAG_2,0.02,0.03805468354430379,1 vs 0,-3.349672810505114,,,,,
2,DBLCIX_LAG_2,0.02,0.03974303797468354,1 vs 0,-3.348011532653425,,,,,
2,DBLCIX_LAG_2,0.02,0.041431392405063286,1 vs 0,-3.3463687110776723,,,,,
2,DBLCIX_LAG_2,0.02,0.043119746835443035,1 vs 0,-3.3447605634837445,,,,,
2,DBLCIX_LAG_2,0.02,0.04480810126582277,1 vs 0,-3.3432033075775323,,,,,
2,DBLCIX_LAG_2,0.02,0.04649645569620252,1 vs 0,-3.3417131610649227,,,,,
2,DBLCIX_LAG_2,0.02,0.04818481012658227,1 vs 0,-3.3403063416518073,,,,,
2,DBLCIX_LAG_2,0.02,0.049873164556962016,1 vs 0,-3.338999067044075,,,,,
2,DBLCIX_LAG_2,0.02,0.051561518987341765,1 vs 0,-3.3378075549476143,,,,,
2,DBLCIX_LAG_2,0.02,0.05324987341772151,1 vs 0,-3.3367480230683153,,,,,
2,DBLCIX_LAG_2,0.02,0.05493822784810126,1 vs 0,-3.3358366891120688,,,,,
2,DBLCIX_LAG_2,0.02,0.056626582278481,1 vs 0,-3.3350897707847613,,,,,
2,DBLCIX_LAG_2,0.02,0.05831493670886076,1 vs 0,-3.334523485792284,,,,,
2,DBLCIX_LAG_2,0.02,0.060003291139240494,1 vs 0,-3.3341540518405264,,,,,
2,DBLCIX_LAG_2,0.02,0.06169164556962026,1 vs 0,-3.3339976866353775,,,,,
2,DBLCIX_LAG_2,0.02,0.06338,1 vs 0,-3.334070607882727,,,,,
2,DBLCIX_LAG_2,0.02,-0.02036,1 vs 0,,232.0,68.0,164.0,-0.876076824937247,0.14379696624619207
2,DBLCIX_LAG_2,0.02,-0.011380000000000001,1 vs 0,,232.0,33.0,199.0,-1.7842687974988976,0.18671710579638257
2,DBLCIX_LAG_2,0.02,-0.006845,1 vs 0,,232.0,43.0,189.0,-1.4716280864278426,0.16812361702630507
2,DBLCIX_LAG_2,0.02,-0.00361,1 vs 0,,231.0,34.0,197.0,-1.7447792603038625,0.18452316490245152
2,DBLCIX_LAG_2,0.02,-0.00092,1 vs 0,,231.0,34.0,197.0,-1.7447792603038625,0.18452316490245152
2,DBLCIX_LAG_2,0.02,0.0021850000000000003,1 vs 0,,232.0,27.0,205.0,-2.0112600292637635,0.2030512654781993
2,DBLCIX_LAG_2,0.02,0.004880000000000001,1 vs 0,,232.0,36.0,196.0,-1.6833501707208702,0.18023961495227855
2,DBLCIX_LAG_2,0.02,0.00851,1 vs 0,,231.0,29.0,202.0,-1.9263496232008197,0.19706997916903538
2,DBLCIX_LAG_2,0.02,0.01288,1 vs 0,,231.0,29.0,202.0,-1.9263496232008197,0.19706997916903538
2,DBLCIX_LAG_2,0.02,0.0204,1 vs 0,,232.0,60.0,172.0,-1.0477538714346186,0.14941896489104076
2,IBOXIG_LAG_2,0.02,-0.03164,1 vs 0,-3.2812392191550726,,,,,
2,IBOXIG_LAG_2,0.02,-0.03100354430379747,1 vs 0,-3.28303185837794,,,,,
2,IBOXIG_LAG_2,0.02,-0.030367088607594937,1 vs 0,-3.284827674757219,,,,,
2,IBOXIG_LAG_2,0.02,-0.029730632911392406,1 vs 0,-3.2866268708441053,,,,,
2,IBOXIG_LAG_2,0.02,-0.029094177215189875,1 vs 0,-3.288429649189794,,,,,
2,IBOXIG_LAG_2,0.02,-0.028457721518987344,1 vs 0,-3.290236212345482,,,,,
2,IBOXIG_LAG_2,0.02,-0.02782126582278481,1 vs 0,-3.292046762862366,,,,,
2,IBOXIG_LAG_2,0.02,-0.02718481012658228,1 vs 0,-3.2938615032916427,,,,,
2,IBOXIG_LAG_2,0.02,-0.02654835443037975,1 vs 0,-3.2956806361845072,,,,,
2,IBOXIG_LAG_2,0.02,-0.025911898734177215,1 vs 0,-3.297504364092157,,,,,
2,IBOXIG_LAG_2,0.02,-0.025275443037974684,1 vs 0,-3.299332889565787,,,,,
2,IBOXIG_LAG_2,0.02,-0.024638987341772153,1 vs 0,-3.3011664151565956,,,,,
2,IBOXIG_LAG_2,0.02,-0.02400253164556962,1 vs 0,-3.3030051434157777,,,,,
2,IBOXIG_LAG_2,0.02,-0.023366075949367092,1 vs 0,-3.30484927689453,,,,,
2,IBOXIG_LAG_2,0.02,-0.022729620253164558,1 vs 0,-3.306699018144048,,,,,
2,IBOXIG_LAG_2,0.02,-0.022093164556962027,1 vs 0,-3.308554569715529,,,,,
2,IBOXIG_LAG_2,0.02,-0.021456708860759496,1 vs 0,-3.3104161341769727,,,,,
2,IBOXIG_LAG_2,0.02,-0.020820253164556962,1 vs 0,-3.3122839176588093,,,,,
2,IBOXIG_LAG_2,0.02,-0.02018379746835443,1 vs 0,-3.3141581342397184,,,,,
2,IBOXIG_LAG_2,0.02,-0.0195473417721519,1 vs 0,-3.3160389990738306,,,,,
2,IBOXIG_LAG_2,0.02,-0.018910886075949367,1 vs 0,-3.317926727315277,,,,,
2,IBOXIG_LAG_2,0.02,-0.018274430379746836,1 vs 0,-3.319821534118188,,,,,
2,IBOXIG_LAG_2,0.02,-0.017637974683544305,1 vs 0,-3.3217236346366943,,,,,
2,IBOXIG_LAG_2,0.02,-0.01700151898734177,1 vs 0,-3.3236332440249265,,,,,
2,IBOXIG_LAG_2,0.02,-0.01636506329113924,1 vs 0,-3.325550577437014,,,,,
2,IBOXIG_LAG_2,0.02,-0.01572860759493671,1 vs 0,-3.3274758500270885,,,,,
2,IBOXIG_LAG_2,0.02,-0.015092151898734179,1 vs 0,-3.3294092769492805,,,,,
2,IBOXIG_LAG_2,0.02,-0.014455696202531645,1 vs 0,-3.3313510733577205,,,,,
2,IBOXIG_LAG_2,0.02,-0.013819240506329114,1 vs 0,-3.333301454406539,,,,,
2,IBOXIG_LAG_2,0.02,-0.013182784810126583,1 vs 0,-3.335260635249867,,,,,
2,IBOXIG_LAG_2,0.02,-0.012546329113924053,1 vs 0,-3.337228831041834,,,,,
2,IBOXIG_LAG_2,0.02,-0.011909873417721518,1 vs 0,-3.3392062569365715,,,,,
2,IBOXIG_LAG_2,0.02,-0.011273417721518988,1 vs 0,-3.3411931358488896,,,,,
2,IBOXIG_LAG_2,0.02,-0.010636962025316457,1 vs 0,-3.3431899923900237,,,,,
2,IBOXIG_LAG_2,0.02,-0.010000506329113923,1 vs 0,-3.3451977430855346,,,,,
2,IBOXIG_LAG_2,0.02,-0.009364050632911392,1 vs 0,-3.3472173306532795,,,,,
2,IBOXIG_LAG_2,0.02,-0.008727594936708861,1 vs 0,-3.3492496978111133,,,,,
2,IBOXIG_LAG_2,0.02,-0.00809113924050633,1 vs 0,-3.3512957872768934,,,,,
2,IBOXIG_LAG_2,0.02,-0.007454683544303797,1 vs 0,-3.3533565417684743,,,,,
2,IBOXIG_LAG_2,0.02,-0.006818227848101266,1 vs 0,-3.3554329040037123,,,,,
2,IBOXIG_LAG_2,0.02,-0.006181772151898735,1 vs 0,-3.357525816700464,,,,,
2,IBOXIG_LAG_2,0.02,-0.005545316455696201,1 vs 0,-3.359636222576585,,,,,
2,IBOXIG_LAG_2,0.02,-0.00490886075949367,1 vs 0,-3.3617650643499313,,,,,
2,IBOXIG_LAG_2,0.02,-0.00427240506329114,1 vs 0,-3.3639132847383584,,,,,
2,IBOXIG_LAG_2,0.02,-0.003635949367088609,1 vs 0,-3.3660818264597228,,,,,
2,IBOXIG_LAG_2,0.02,-0.0029994936708860748,1 vs 0,-3.36827163223188,,,,,
2,IBOXIG_LAG_2,0.02,-0.002363037974683544,1 vs 0,-3.370483644772687,,,,,
2,IBOXIG_LAG_2,0.02,-0.0017265822784810134,1 vs 0,-3.3727188067999982,,,,,
2,IBOXIG_LAG_2,0.02,-0.0010901265822784792,1 vs 0,-3.374977995936672,,,,,
2,IBOXIG_LAG_2,0.02,-0.0004536708860759485,1 vs 0,-3.3772611157914967,,,,,
2,IBOXIG_LAG_2,0.02,0.0001827848101265822,1 vs 0,-3.3795673201753056,,,,,
2,IBOXIG_LAG_2,0.02,0.0008192405063291164,1 vs 0,-3.3818957436115245,,,,,
2,IBOXIG_LAG_2,0.02,0.0014556962025316436,1 vs 0,-3.3842455206235793,,,,,
2,IBOXIG_LAG_2,0.02,0.002092151898734178,1 vs 0,-3.386615785734895,,,,,
2,IBOXIG_LAG_2,0.02,0.002728607594936712,1 vs 0,-3.389005673468897,,,,,
2,IBOXIG_LAG_2,0.02,0.003365063291139239,1 vs 0,-3.3914143183490126,,,,,
2,IBOXIG_LAG_2,0.02,0.004001518987341773,1 vs 0,-3.393840854898665,,,,,
2,IBOXIG_LAG_2,0.02,0.0046379746835443075,1 vs 0,-3.396284417641282,,,,,
2,IBOXIG_LAG_2,0.02,0.005274430379746835,1 vs 0,-3.3987441411002877,,,,,
2,IBOXIG_LAG_2,0.02,0.005910886075949369,1 vs 0,-3.401219159799108,,,,,
2,IBOXIG_LAG_2,0.02,0.006547341772151896,1 vs 0,-3.4037086082611694,,,,,
2,IBOXIG_LAG_2,0.02,0.00718379746835443,1 vs 0,-3.406211621009896,,,,,
2,IBOXIG_LAG_2,0.02,0.007820253164556965,1 vs 0,-3.408727332568714,,,,,
2,IBOXIG_LAG_2,0.02,0.008456708860759492,1 vs 0,-3.4112548774610496,,,,,
2,IBOXIG_LAG_2,0.02,0.009093164556962026,1 vs 0,-3.4137899761082204,,,,,
2,IBOXIG_LAG_2,0.02,0.00972962025316456,1 vs 0,-3.416303116583154,,,,,
2,IBOXIG_LAG_2,0.02,0.010366075949367087,1 vs 0,-3.418753477745545,,,,,
