N_STATES,SEED,LL,AIC,BIC,MIN_COUNT,CONVERGED,VALID
4,874425,54109.71,-107973.41,-107266.35,4,True,True
4,874700,54139.22,-108032.44,-107325.38,10,True,True
4,874749,53898.98,-107551.97,-106844.91,4,True,True
4,874962,54125.33,-108004.66,-107297.59,10,True,True
4,875190,54077.43,-107908.87,-107201.81,1,True,True
4,875375,54154.11,-108062.21,-107355.15,29,True,True
4,875594,54120.69,-107995.38,-107288.32,13,True,True
4,875705,53830.64,-107415.28,-106708.22,7,True,True
4,875710,54134.34,-108022.69,-107315.62,8,True,True
4,875728,54130.2,-108014.39,-107307.33,12,True,True
4,875809,54064.78,-107883.56,-107176.5,1,True,True
4,875988,54174.78,-108103.57,-107396.51,40,True,True
4,876031,54130.21,-108014.42,-107307.36,3,True,True
4,876103,54133.1,-108020.2,-107313.14,9,True,True
4,876152,54201.63,-108157.26,-107450.2,5,True,True
4,876263,54142.95,-108039.9,-107332.84,7,True,True
4,876343,54126.15,-108006.3,-107299.24,5,True,True
4,876380,54137.44,-108028.88,-107321.82,4,True,True
4,876483,53823.7,-107401.39,-106694.33,1,True,True
4,876572,54159.86,-108073.72,-107366.65,33,True,True
4,876686,54100.09,-107954.17,-107247.11,5,True,True
4,876695,54133.39,-108020.79,-107313.73,7,True,True
4,876900,54137.62,-108029.24,-107322.18,3,True,True
4,876991,54129.87,-108013.73,-107306.67,13,True,True
4,877070,54132.74,-108019.47,-107312.41,2,True,True
4,877108,54149.01,-108052.02,-107344.96,34,True,True
4,877180,54026.46,-107806.91,-107099.85,3,True,True
4,877466,54144.02,-108042.04,-107334.98,6,True,True
4,877723,54115.48,-107984.95,-107277.89,26,True,True
4,877765,53875.17,-107504.33,-106797.27,169,True,True
4,877776,53913.57,-107581.13,-106874.07,3,True,True
4,877982,53571.31,-106896.62,-106189.56,3,True,True
4,878117,53800.75,-107355.5,-106648.44,1,True,True
4,878124,54145.15,-108044.31,-107337.25,4,True,True
4,878214,53831.5,-107416.99,-106709.93,14,True,True
4,878259,54128.54,-108011.09,-107304.03,6,True,True
4,878263,54130.65,-108015.31,-107308.25,67,True,True
4,878353,53994.54,-107743.09,-107036.03,113,True,True
4,878428,54130.87,-108015.74,-107308.68,9,True,True
4,878649,54176.26,-108106.51,-107399.45,35,True,True
4,878865,53880.78,-107515.55,-106808.49,172,True,True
4,878895,54130.91,-108015.83,-107308.76,7,True,True
4,878956,54182.08,-108118.17,-107411.1,39,True,True
4,879008,54149.01,-108052.02,-107344.96,34,True,True
4,879042,54148.04,-108050.08,-107343.02,4,True,True
4,879239,54151.15,-108056.3,-107349.24,5,True,True
4,879308,54128.07,-108010.13,-107303.07,2,True,True
4,879391,54148.74,-108051.49,-107344.43,5,True,True
4,879576,54133.66,-108021.31,-107314.25,13,True,True
4,879578,54130.65,-108015.31,-107308.25,67,True,True
4,879599,54176.26,-108106.51,-107399.45,35,True,True
4,879642,54139.13,-108032.26,-107325.2,12,True,True
4,879740,54127.97,-108009.94,-107302.87,12,True,True
4,879793,54127.01,-108008.02,-107300.96,32,True,True
4,879860,53875.55,-107505.1,-106798.04,169,True,True
4,879869,53996.75,-107747.51,-107040.45,5,True,True
4,879925,54170.75,-108095.51,-107388.45,4,True,True
4,879939,54132.76,-108019.52,-107312.46,12,True,True
4,880191,54144.1,-108042.2,-107335.13,5,True,True
4,880250,54122.67,-107999.33,-107292.27,6,True,True
4,880334,54137.84,-108029.68,-107322.62,6,True,True
4,880371,53907.29,-107568.58,-106861.52,4,True,True
4,880592,53797.72,-107349.44,-106642.38,4,True,True
4,880727,54152.57,-108059.13,-107352.07,6,True,True
4,880772,54173.66,-108101.32,-107394.26,4,True,True
4,880806,54121.05,-107996.11,-107289.05,26,True,True
4,881050,54139.02,-108032.03,-107324.97,6,True,True
4,881479,54140.1,-108034.2,-107327.14,12,True,True
4,881662,54124.6,-108003.2,-107296.14,10,True,True
4,881700,54140.85,-108035.7,-107328.64,2,True,True
4,881792,53877.46,-107508.92,-106801.86,172,True,True
4,882162,54176.26,-108106.51,-107399.45,35,True,True
4,882207,54096.64,-107947.29,-107240.22,5,True,True
4,882265,54097.28,-107948.56,-107241.49,5,True,True
4,882291,53564.8,-106883.6,-106176.54,5,True,True
4,882409,54134.94,-108023.87,-107316.81,12,True,True
4,882548,54131.19,-108016.37,-107309.31,5,True,True
4,882732,54149.01,-108052.02,-107344.96,34,True,True
4,882782,54182.6,-108119.19,-107412.13,40,True,True
4,882826,54114.19,-107982.39,-107275.33,1,True,True
4,882921,54127.34,-108008.67,-107301.61,26,True,True
4,883079,54151.51,-108057.03,-107349.97,10,True,True
4,883102,53674.27,-107102.55,-106395.49,4,True,True
4,883191,54093.95,-107941.9,-107234.84,3,True,True
4,883202,54128.72,-108011.43,-107304.37,6,True,True
4,883210,53665.83,-107085.65,-106378.59,4,True,True
4,883279,54108.25,-107970.51,-107263.45,5,True,True
4,883307,54139.98,-108033.96,-107326.9,5,True,True
4,883339,54130.65,-108015.31,-107308.25,67,True,True
4,883470,54148.62,-108051.23,-107344.17,5,True,True
4,883544,54130.59,-108015.18,-107308.12,7,True,True
4,883559,53555.55,-106865.11,-106158.05,5,True,True
4,883605,53975.05,-107704.11,-106997.05,4,True,True
4,883663,54063.56,-107881.13,-107174.06,1,True,True
4,883804,53952.71,-107659.42,-106952.36,6,True,True
4,883813,54144.09,-108042.17,-107335.11,6,True,True
4,883930,54115.01,-107984.01,-107276.95,5,True,True
4,884232,54133.91,-108021.82,-107314.76,9,True,True
4,884265,54129.62,-108013.24,-107306.18,5,True,True
4,884426,54181.35,-108116.7,-107409.64,41,True,True
4,884593,54137.96,-108029.93,-107322.87,9,True,True
4,884837,54135.87,-108025.74,-107318.68,5,True,True
4,885385,54123.74,-108001.47,-107294.41,6,True,True
4,885386,53839.31,-107432.62,-106725.56,3,True,True
4,885459,54158.68,-108071.35,-107364.29,1,True,True
4,885483,53991.29,-107736.58,-107029.52,110,True,True
4,885623,54180.72,-108115.43,-107408.37,2,True,True
4,885726,54142.33,-108038.66,-107331.59,4,True,True
4,885765,54129.3,-108012.59,-107305.53,5,True,True
4,885973,54126.65,-108007.31,-107300.25,9,True,True
4,886154,54134.28,-108022.56,-107315.5,11,True,True
4,886201,53806.8,-107367.6,-106660.54,2,True,True
4,886249,54133.31,-108020.61,-107313.55,8,True,True
4,886322,54159.67,-108073.34,-107366.28,5,True,True
4,886370,54142.97,-108039.95,-107332.89,29,True,True
4,886493,54094.4,-107942.79,-107235.73,5,True,True
4,886569,54131.8,-108017.6,-107310.54,11,True,True
4,886666,54123.95,-108001.9,-107294.84,2,True,True
4,886747,54126.99,-108007.98,-107300.92,1,True,True
4,887153,53875.37,-107504.73,-106797.67,169,True,True
4,887193,54177.6,-108109.2,-107402.14,34,True,True
4,887259,53982.15,-107718.3,-107011.24,3,True,True
4,887301,53817.55,-107389.11,-106682.04,1,True,True
4,887471,54126.17,-108006.33,-107299.27,2,True,True
4,887533,53834.77,-107423.55,-106716.49,15,True,True
4,887634,54133.68,-108021.35,-107314.29,12,True,True
4,887790,54137.7,-108029.4,-107322.34,7,True,True
4,887846,54129.41,-108012.83,-107305.77,6,True,True
4,887907,53840.24,-107434.48,-106727.42,1,True,True
4,888127,54129.86,-108013.73,-107306.67,5,True,True
4,888391,54133.22,-108020.45,-107313.39,2,True,True
4,888451,54181.35,-108116.7,-107409.64,41,True,True
4,888608,54185.4,-108124.79,-107417.73,4,True,True
4,888643,54127.34,-108008.67,-107301.61,26,True,True
4,888679,54140.0,-108033.99,-107326.93,12,True,True
4,888805,54118.46,-107990.91,-107283.85,5,True,True
4,888828,54114.26,-107982.51,-107275.45,4,True,True
4,888843,54142.1,-108038.21,-107331.15,7,True,True
4,888851,54126.99,-108007.98,-107300.92,1,True,True
4,889088,54127.97,-108009.94,-107302.87,12,True,True
4,889132,53885.89,-107525.79,-106818.73,4,True,True
4,889164,54200.8,-108155.59,-107448.53,5,True,True
4,889192,54142.38,-108038.76,-107331.7,11,True,True
4,889262,54128.42,-108010.83,-107303.77,6,True,True
4,889268,54148.66,-108051.32,-107344.26,33,True,True
4,889723,54136.87,-108027.74,-107320.68,5,True,True
4,889793,54054.08,-107862.16,-107155.1,4,True,True
4,889797,54132.44,-108018.87,-107311.81,18,True,True
4,890047,54141.3,-108036.59,-107329.53,4,True,True
4,890134,53827.71,-107409.41,-106702.35,4,True,True
4,890241,53862.52,-107479.04,-106771.98,61,True,True
4,890384,53865.58,-107485.16,-106778.1,5,True,True
4,890458,54119.93,-107993.85,-107286.79,4,True,True
4,890672,54140.51,-108035.01,-107327.95,11,True,True
4,890987,54208.54,-108171.08,-107464.02,3,True,True
4,891330,54130.05,-108014.11,-107307.05,2,True,True
4,891494,54149.01,-108052.02,-107344.96,34,True,True
4,891640,53566.24,-106886.48,-106179.42,2,True,True
4,891776,54127.97,-108009.94,-107302.87,12,True,True
4,891839,54143.34,-108040.68,-107333.62,12,True,True
4,892117,54151.29,-108056.58,-107349.52,6,True,True
4,892483,54176.26,-108106.51,-107399.45,35,True,True
4,893162,54130.65,-108015.31,-107308.25,67,True,True
4,893262,54128.34,-108010.68,-107303.62,7,True,True
4,893288,54176.26,-108106.51,-107399.45,35,True,True
4,893389,54171.67,-108097.34,-107390.28,36,True,True
4,893488,54139.97,-108033.94,-107326.88,5,True,True
4,893564,54155.43,-108064.87,-107357.81,6,True,True
4,893774,53893.33,-107540.66,-106833.6,5,True,True
4,893784,54127.76,-108009.52,-107302.46,7,True,True
4,893795,53886.18,-107526.37,-106819.31,169,True,True
4,894160,54141.0,-108036.01,-107328.95,5,True,True
4,894181,54160.73,-108075.45,-107368.39,7,True,True
4,894271,54127.97,-108009.94,-107302.87,12,True,True
4,894382,54146.8,-108047.6,-107340.54,5,True,True
4,894589,54136.51,-108027.03,-107319.97,6,True,True
4,894613,54149.01,-108052.02,-107344.96,34,True,True
4,894694,54154.11,-108062.21,-107355.15,29,True,True
4,894696,54127.34,-108008.67,-107301.61,26,True,True
4,894747,54159.86,-108073.72,-107366.65,33,True,True
4,894817,54128.73,-108011.46,-107304.4,5,True,True
4,894861,54127.97,-108009.93,-107302.87,5,True,True
4,894871,53916.6,-107587.19,-106880.13,4,True,True
4,895090,54159.39,-108072.78,-107365.72,3,True,True
4,895171,53951.65,-107657.29,-106950.23,5,True,True
4,895324,54135.67,-108025.34,-107318.28,11,True,True
4,895384,53622.82,-106999.64,-106292.58,3,True,True
4,895485,54176.26,-108106.51,-107399.45,35,True,True
4,895641,54118.76,-107991.52,-107284.46,99,True,False
4,896283,54135.55,-108025.09,-107318.03,9,True,True
4,896467,54138.26,-108030.53,-107323.47,7,True,True
4,896499,54150.21,-108054.43,-107347.37,4,True,True
4,896541,54157.75,-108069.49,-107362.43,3,True,True
4,896740,54112.56,-107979.12,-107272.05,12,True,True
4,896789,54127.99,-108009.99,-107302.92,9,True,True
4,897040,54125.62,-108005.24,-107298.18,5,True,True
4,897061,54183.31,-108120.61,-107413.55,4,True,True
4,897342,54133.72,-108021.44,-107314.38,21,True,True
4,897738,53843.73,-107441.47,-106734.41,10,True,True
4,897749,54134.86,-108023.72,-107316.66,9,True,True
4,897855,54108.72,-107971.45,-107264.39,3,True,True
4,897926,54148.43,-108050.87,-107343.8,34,True,True
4,898028,54124.43,-108002.86,-107295.8,5,True,True
4,898323,53906.67,-107567.34,-106860.28,5,True,True
4,898523,54137.24,-108028.48,-107321.42,8,True,True
4,898545,54145.22,-108044.45,-107337.38,9,True,True
4,898924,54177.27,-108108.53,-107401.47,34,True,True
4,899037,54119.02,-107992.05,-107284.99,10,True,True
4,899112,54133.83,-108021.66,-107314.6,5,True,True
4,899520,54141.05,-108036.1,-107329.04,9,True,True
4,899669,53981.37,-107716.74,-107009.67,4,True,True
4,899678,54133.05,-108020.09,-107313.03,5,True,True
4,899891,54121.03,-107996.05,-107288.99,8,True,True
4,899907,54111.03,-107976.07,-107269.0,42,True,True
4,900088,54153.24,-108060.48,-107353.42,6,True,True
4,900378,54126.25,-108006.51,-107299.45,24,True,True
4,900385,54133.1,-108020.2,-107313.14,9,True,True
4,900443,53932.0,-107617.99,-106910.93,9,True,True
4,900608,54136.16,-108026.31,-107319.25,7,True,True
4,900665,53831.95,-107417.91,-106710.85,6,True,True
4,900930,54114.64,-107983.28,-107276.22,48,True,True
4,901104,54149.01,-108052.02,-107344.96,34,True,True
4,901108,54133.1,-108020.2,-107313.14,9,True,True
4,901237,54322.11,-108398.22,-107691.16,1,True,True
4,901243,54137.47,-108028.93,-107321.87,6,True,True
4,901360,54185.62,-108125.24,-107418.18,5,True,True
4,901506,54126.63,-108007.26,-107300.2,5,True,True
4,901522,54149.01,-108052.02,-107344.96,34,True,True
4,901543,54141.94,-108037.88,-107330.82,11,True,True
4,901764,54183.92,-108121.84,-107414.78,6,True,True
4,901906,54131.85,-108017.7,-107310.64,5,True,True
4,902143,54154.11,-108062.21,-107355.15,29,True,True
4,902296,54128.68,-108011.35,-107304.29,5,True,True
4,902364,54010.78,-107775.57,-107068.51,4,True,True
4,902771,54135.73,-108025.46,-107318.4,5,True,True
4,902794,54153.95,-108061.89,-107354.83,6,True,True
4,903148,54091.66,-107937.33,-107230.27,3,True,True
4,903317,53551.99,-106857.98,-106150.92,1,True,True
4,903426,54141.9,-108037.81,-107330.74,16,True,True
4,903430,54176.26,-108106.51,-107399.45,35,True,True
4,903563,54130.65,-108015.31,-107308.25,67,True,True
4,903614,54132.25,-108018.51,-107311.44,7,True,True
4,903920,54128.38,-108010.76,-107303.7,5,True,True
4,903964,54144.53,-108043.07,-107336.01,6,True,True
4,904199,54131.22,-108016.43,-107309.37,6,True,True
4,904301,54111.55,-107977.1,-107270.04,11,True,True
4,904602,53556.69,-106867.38,-106160.32,1,True,True
4,904659,54129.47,-108012.94,-107305.88,5,True,True
4,904768,53885.43,-107524.85,-106817.79,4,True,True
4,904806,54132.67,-108019.33,-107312.27,11,True,True
4,904992,54142.43,-108038.85,-107331.79,8,True,True
4,905015,54148.17,-108050.33,-107343.27,7,True,True
4,905029,54167.04,-108088.07,-107381.01,4,True,True
4,905050,54180.86,-108115.72,-107408.66,5,True,True
4,905440,54131.21,-108016.42,-107309.36,16,True,True
4,905520,53875.7,-107505.4,-106798.34,169,True,True
4,905790,54180.14,-108114.28,-107407.22,34,True,True
4,905914,54149.01,-108052.02,-107344.96,34,True,True
4,905964,54180.76,-108115.52,-107408.46,39,True,True
4,905997,54135.05,-108024.11,-107317.05,6,True,True
4,906165,54139.63,-108033.26,-107326.2,5,True,True
4,906283,53884.23,-107522.46,-106815.4,174,True,True
4,906409,54149.01,-108052.02,-107344.96,34,True,True
4,906539,54149.48,-108052.95,-107345.89,7,True,True
4,906598,54179.71,-108113.41,-107406.35,37,True,True
4,906699,54108.72,-107971.43,-107264.37,25,True,True
4,906780,54096.5,-107947.0,-107239.94,3,True,True
4,906848,54133.35,-108020.7,-107313.63,10,True,True
4,907036,54142.04,-108038.08,-107331.02,7,True,True
4,907076,54141.81,-108037.61,-107330.55,10,True,True
4,907112,54142.08,-108038.16,-107331.1,5,True,True
4,907148,54133.12,-108020.24,-107313.18,13,True,True
4,907177,54119.67,-107993.34,-107286.28,1,True,True
4,907199,53940.53,-107635.05,-106927.99,13,True,True
4,907385,54134.83,-108023.67,-107316.61,11,True,True
4,907653,54182.62,-108119.24,-107412.18,4,True,True
4,907689,54138.62,-108031.23,-107324.17,6,True,True
4,907772,53825.22,-107404.44,-106697.38,2,True,True
4,907796,54116.01,-107986.02,-107278.96,3,True,True
4,907878,54136.58,-108027.17,-107320.11,9,True,True
4,907989,53852.95,-107459.9,-106752.84,4,True,True
4,908056,54131.19,-108016.37,-107309.31,16,True,True
4,908208,54137.01,-108028.01,-107320.95,6,True,True
4,908286,54174.78,-108103.57,-107396.51,40,True,True
4,908395,54174.78,-108103.57,-107396.51,40,True,True
4,908496,53833.02,-107420.03,-106712.97,198,True,True
4,908616,53963.69,-107681.39,-106974.33,4,True,True
4,908663,53996.49,-107746.98,-107039.92,3,True,True
4,908684,53872.26,-107498.52,-106791.46,172,True,True
4,908819,54100.05,-107954.09,-107247.03,4,True,True
4,908915,54136.29,-108026.59,-107319.53,7,True,True
4,908921,54179.71,-108113.41,-107406.35,37,True,True
4,908927,53881.87,-107517.75,-106810.69,163,True,True
4,909237,54133.23,-108020.46,-107313.4,6,True,True
4,909453,53980.1,-107714.2,-107007.14,111,True,True
4,909465,53894.73,-107543.46,-106836.4,3,True,True
4,909553,54179.71,-108113.41,-107406.35,37,True,True
4,909643,54151.02,-108056.03,-107348.97,6,True,True
4,909794,54117.61,-107989.23,-107282.17,5,True,True
4,909995,53896.52,-107547.04,-106839.98,2,True,True
4,910145,54162.49,-108078.98,-107371.92,3,True,True
4,910156,54142.29,-108038.58,-107331.52,1,True,True
4,910239,54135.21,-108024.41,-107317.35,9,True,True
4,910290,54137.49,-108028.99,-107321.93,4,True,True
4,910365,53960.33,-107674.66,-106967.6,4,True,True
4,910390,54141.53,-108037.05,-107329.99,6,True,True
4,910509,53831.06,-107416.11,-106709.05,4,True,True
4,910629,54142.97,-108039.95,-107332.89,29,True,True
4,910755,54165.97,-108085.95,-107378.89,4,True,True
4,910890,53872.47,-107498.95,-106791.89,3,True,True
4,910973,54144.49,-108042.98,-107335.91,5,True,True
4,911040,54104.21,-107962.42,-107255.36,5,True,True
4,911042,54155.2,-108064.41,-107357.35,3,True,True
4,911276,54134.73,-108023.47,-107316.41,4,True,True
4,911560,54083.19,-107920.39,-107213.33,1,True,True
4,911574,54146.8,-108047.59,-107340.53,6,True,True
4,911735,53907.74,-107569.48,-106862.42,3,True,True
4,911803,54176.26,-108106.51,-107399.45,35,True,True
4,911851,54128.24,-108010.47,-107303.41,5,True,True
4,911984,53837.64,-107429.28,-106722.22,5,True,True
4,912130,54129.72,-108013.44,-107306.38,7,True,True
4,912144,54105.09,-107964.19,-107257.13,1,True,True
4,912157,54153.25,-108060.5,-107353.44,21,True,True
4,912248,53879.06,-107512.13,-106805.07,172,True,True
4,912278,54039.5,-107833.0,-107125.94,75,True,True
4,912427,53946.02,-107646.05,-106938.99,5,True,True
4,912548,54127.34,-108008.67,-107301.61,26,True,True
4,912554,53987.42,-107728.84,-107021.78,2,True,True
4,912562,54127.5,-108008.99,-107301.93,5,True,True
4,912653,54137.77,-108029.53,-107322.47,5,True,True
4,912773,54152.26,-108058.52,-107351.46,7,True,True
4,913082,53932.19,-107618.38,-106911.32,7,True,True
4,913274,54115.6,-107985.21,-107278.15,121,True,True
4,913337,54127.97,-108009.94,-107302.87,12,True,True
4,913358,54133.21,-108020.43,-107313.37,19,True,True
4,913569,54136.51,-108027.03,-107319.97,6,True,True
4,913589,54129.92,-108013.84,-107306.78,3,True,True
4,913688,54128.51,-108011.01,-107303.95,10,True,True
4,913695,53594.4,-106942.79,-106235.73,4,True,True
4,913789,54138.69,-108031.37,-107324.31,9,True,True
4,913891,54111.13,-107976.25,-107269.19,97,True,True
4,913968,54105.33,-107964.66,-107257.6,1,True,True
4,914134,54132.32,-108018.63,-107311.57,8,True,True
4,914204,54001.68,-107757.36,-107050.3,5,True,True
4,914318,54171.69,-108097.39,-107390.33,4,True,True
4,914490,54136.67,-108027.33,-107320.27,8,True,True
4,914527,54128.76,-108011.53,-107304.47,9,True,True
4,914614,54121.12,-107996.25,-107289.19,11,True,True
4,914995,54180.76,-108115.52,-107408.46,39,True,True
4,915036,53818.94,-107391.88,-106684.81,5,True,True
4,915051,54136.2,-108026.39,-107319.33,10,True,True
4,915073,53800.46,-107354.92,-106647.86,2,True,True
4,915079,53971.89,-107697.78,-106990.72,96,True,True
4,915237,53970.39,-107694.79,-106987.73,8,True,True
4,915289,54149.98,-108053.96,-107346.9,33,True,True
4,915527,54172.49,-108098.99,-107391.93,6,True,True
4,915576,53993.71,-107741.43,-107034.37,87,True,True
4,915640,54138.1,-108030.2,-107323.14,6,True,True
4,915813,53819.77,-107393.54,-106686.48,5,True,True
4,915827,54152.86,-108059.73,-107352.67,7,True,True
4,915839,54149.01,-108052.02,-107344.96,34,True,True
4,915904,54014.62,-107783.25,-107076.19,5,True,True
4,915923,53981.76,-107717.52,-107010.46,109,True,True
4,915929,54152.0,-108058.0,-107350.94,4,True,True
4,915978,54122.5,-107999.0,-107291.93,4,True,True
