DATE,HARD_STATE,POSTERIOR_STATE_0,POSTERIOR_STATE_1,POSTERIOR_STATE_2,POSTERIOR_STATE_3,MAX_POSTERIOR,POSTERIOR_ENTROPY,NORMALIZED_POSTERIOR_ENTROPY
2000-02-07,2,0.00813305293772193,0.0007703206013311151,0.9910552950764022,4.133138454474092e-05,0.9910552950764022,0.05397875374713607,0.038937440172179885
2000-02-08,2,2.6975310611106624e-05,0.004956110944933438,0.9935995086756413,0.0014174050688142076,0.9935995086756413,0.04226316211428957,0.03048642719728594
2000-02-09,2,0.0018738338148103894,0.0025443197922718564,0.9954620434019223,0.00011980299099530095,0.9954620434019223,0.032576159544824936,0.023498731913263304
2000-02-10,2,0.014261639770134123,0.001488369077641603,0.9842037307213216,4.626043090266362e-05,0.9842037307213216,0.08643653802602883,0.06235078238088105
2000-02-11,2,0.08048299457464254,0.0003545761149407912,0.9191437406186782,1.8688691738374814e-05,0.9191437406186782,0.2833097356620549,0.2043647753376049
2000-02-14,2,0.1430706417115371,0.0007979128874570286,0.856055224631861,7.622076914478321e-05,0.856055224631861,0.41765202883057395,0.3012722554055417
2000-02-15,2,0.000918348657179279,0.000719633395348445,0.9982856221387814,7.639580869100982e-05,0.9982856221387814,0.014066879290328838,0.010147108496470538
2000-02-16,2,0.3588587881752812,0.00013017515068817204,0.6410046064178294,6.430256201086618e-06,0.6410046064178294,0.6540761231405934,0.4718161896094065
2000-02-17,2,0.7776246132731178,7.538631784281016e-05,0.22229510161829358,4.898790745713005e-06,0.7776246132731178,0.5306331097387242,0.3827708779757733
2000-02-18,2,0.06259911414754606,0.00041852809753467753,0.9369396904000327,4.266735488661842e-05,0.9369396904000327,0.23817620389907648,0.17180781411147814
2000-02-22,2,0.005125718895436652,0.0017461953279743487,0.9929582119007444,0.00016987387584456746,0.9929582119007444,0.04661080988032089,0.033622592133078624
2000-02-23,2,0.01330128770232655,0.0008424673842651401,0.985832622000194,2.3622913214382493e-05,0.985832622000194,0.07774233840525831,0.056079243042188885
2000-02-24,2,0.5280726387393075,8.31728607564283e-05,0.47183982780689165,4.360593044458447e-06,0.5280726387393075,0.6924271964204483,0.49948064122621444
2000-02-25,2,0.04350811207328446,0.0008175509391343798,0.9556361874181876,3.814956939356199e-05,0.9556361874181876,0.18595469140871118,0.1341379555626926
2000-02-28,2,0.23167863662143098,0.00022756633258168676,0.7680812730329835,1.25240130038274e-05,0.7680812730329835,0.5435237040876844,0.39206947624645133
2000-02-29,2,0.08240097412515889,0.0009641643257514748,0.9165329209135985,0.00010194063549120244,0.9165329209135985,0.293200725520246,0.21149961634655254
2000-03-01,2,0.17429487916968187,0.000564359343323793,0.8251063819523583,3.437953463610689e-05,0.8251063819523583,0.4676898707986142,0.3373669286375804
2000-03-02,2,0.10401130563888135,0.00015612647527961737,0.895815571928779,1.699595706011201e-05,0.895815571928779,0.33551753703430326,0.24202474340533423
2000-03-03,2,0.24564041391979707,0.0002536283864657894,0.7540842550378788,2.170265585845064e-05,0.7540842550378788,0.5600254341068738,0.4039729582788379
2000-03-06,2,0.42592879728172817,0.0001648652746159691,0.5738957891909682,1.0548252687739403e-05,0.5738957891909682,0.6837685513110596,0.4932347490461482
2000-03-07,2,0.0013450387265636942,0.001352941331178217,0.9968006394106894,0.0005013805315686476,0.9968006394106894,0.024833116641860355,0.01791330711451456
