N_STATES,FROM_STATE,TO_STATE,RELATIVE_DAY,ROLLING_WINDOW,FEATURE,STATISTIC,EVENT_COUNT,MEDIAN,PERCENTILE_25,PERCENTILE_75
4,2,1,-7,5,LT11TRUU,rolling_mean_z,51,0.052610075428547544,-0.3472929900761921,0.58678619541002
4,2,1,-6,5,LT11TRUU,rolling_mean_z,51,-0.0640338415897386,-0.47268520087085086,0.4075787229001069
4,2,1,-5,5,LT11TRUU,rolling_mean_z,51,0.07912005656906715,-0.4471030690702492,0.5365497811487352
4,2,1,-4,5,LT11TRUU,rolling_mean_z,51,-0.10406391311192405,-0.47202245134233783,0.4112901202597802
4,2,1,-3,5,LT11TRUU,rolling_mean_z,51,-0.0722519357433004,-0.47242010105944554,0.31492633881399024
4,2,1,-2,5,LT11TRUU,rolling_mean_z,51,-0.21195953635383918,-0.6165018485581704,0.3198306853249865
4,2,1,-1,5,LT11TRUU,rolling_mean_z,51,-0.09823171726100961,-0.6415537807359615,0.507919001516974
4,2,1,0,5,LT11TRUU,rolling_mean_z,51,-0.14435908444551399,-0.6244548429003259,0.4297145571524408
4,2,1,1,5,LT11TRUU,rolling_mean_z,51,-0.018966873650855788,-0.7072985339644505,0.42746120875549665
4,2,1,2,5,LT11TRUU,rolling_mean_z,51,0.0067478080554491445,-0.5425390011761204,0.5867861954100203
4,2,1,3,5,LT11TRUU,rolling_mean_z,51,-0.15920467388420512,-0.5147035209785742,0.7605591217861273
4,2,1,4,5,LT11TRUU,rolling_mean_z,51,0.02610009428802764,-0.31190216525359876,0.5303199355807136
4,2,1,5,5,LT11TRUU,rolling_mean_z,51,-0.05422514856774661,-0.3687660748000132,0.5541789186071806
4,2,1,6,5,LT11TRUU,rolling_mean_z,51,-0.12182560047607231,-0.5357789559852879,0.5796285005020797
4,2,1,7,5,LT11TRUU,rolling_mean_z,51,-0.25888220297255893,-0.6696543607449126,0.37947814289115583
4,2,1,8,5,LT11TRUU,rolling_mean_z,51,-0.17537576237992222,-0.536044055796693,0.39843277940662747
4,2,1,9,5,LT11TRUU,rolling_mean_z,51,-0.22547962673550428,-0.6404933814903409,0.19072707717065568
4,2,1,10,5,LT11TRUU,rolling_mean_z,51,-0.1557583763359373,-0.6766795057471502,0.24043329180912998
4,2,3,-10,5,LT11TRUU,rolling_mean_z,8,0.12829607158473116,-0.024335144831811182,0.20537384175079243
4,2,3,-9,5,LT11TRUU,rolling_mean_z,8,0.12630782299919224,-0.027582617521524737,0.18926902820792663
4,2,3,-8,5,LT11TRUU,rolling_mean_z,8,0.1740257890521279,-0.060918918805728556,0.36211410524411525
4,2,3,-7,5,LT11TRUU,rolling_mean_z,8,0.2432168398288843,-0.056743596776096555,0.4564896381043657
4,2,3,-6,5,LT11TRUU,rolling_mean_z,8,0.13624906592688754,-0.20917598833408485,0.28563280965371574
4,2,3,-5,5,LT11TRUU,rolling_mean_z,8,0.025967544382325167,-0.36710920097873107,0.3344111749522719
4,2,3,-4,5,LT11TRUU,rolling_mean_z,8,0.2768845158773446,-0.33774939686560557,0.5693558828101284
4,2,3,-3,5,LT11TRUU,rolling_mean_z,8,0.14234636158920697,-0.20009631979345693,0.47173287726016405
4,2,3,-2,5,LT11TRUU,rolling_mean_z,8,0.19748712236148783,0.0903205236009367,0.32977192825268103
4,2,3,-1,5,LT11TRUU,rolling_mean_z,8,0.18052073443155528,-0.17385143846434237,0.6263523422622455
4,2,3,0,5,LT11TRUU,rolling_mean_z,8,0.49903815783489963,0.16978419206964482,0.670160086096955
4,2,3,1,5,LT11TRUU,rolling_mean_z,8,0.3534983613734463,0.23771601874222628,0.5851955965415889
4,2,3,2,5,LT11TRUU,rolling_mean_z,8,0.31545653843680066,0.16116844819897558,0.5109013743952823
4,2,3,3,5,LT11TRUU,rolling_mean_z,8,0.3039246966406745,0.030938165846172573,0.4038673255404338
4,2,3,4,5,LT11TRUU,rolling_mean_z,8,-0.06072009394717439,-0.2799576379792724,0.10264766483127838
4,2,3,5,5,LT11TRUU,rolling_mean_z,8,-0.1615905721868522,-0.8485304584905694,0.22963047449436844
4,2,3,6,5,LT11TRUU,rolling_mean_z,8,-0.06880563819503284,-0.42046053802402744,0.4633822332009008
4,2,3,7,5,LT11TRUU,rolling_mean_z,8,0.0994001921415648,-0.12301854962739553,0.3820628660523565
4,2,3,8,5,LT11TRUU,rolling_mean_z,8,0.18250898301709417,-0.11049258353850036,0.28821753281491663
4,2,3,9,5,LT11TRUU,rolling_mean_z,8,0.3570772088274166,0.04558493042630985,0.6406014571252757
4,2,3,10,5,LT11TRUU,rolling_mean_z,8,0.5023519054774648,-0.11413770594532192,0.9053698937662165
4,3,1,-10,5,LT11TRUU,rolling_mean_z,11,0.17455598867493857,-0.16715766822636066,0.5279340372780662
4,3,1,-9,5,LT11TRUU,rolling_mean_z,11,0.2760892164431287,0.024111845702488977,0.7633426698058814
4,3,1,-8,5,LT11TRUU,rolling_mean_z,11,0.25726712983335975,-0.08815792442761225,0.48737376613307104
4,3,1,-7,5,LT11TRUU,rolling_mean_z,11,0.406783423465891,-0.09452031990133661,0.6121032273992164
4,3,1,-6,5,LT11TRUU,rolling_mean_z,11,0.06931136354707493,-0.08550692631356016,0.4004210279921664
4,3,1,-5,5,LT11TRUU,rolling_mean_z,11,0.256206730587739,-0.32330145714402236,0.5985831370175514
4,3,1,-4,5,LT11TRUU,rolling_mean_z,11,0.5117629487823492,-0.19804179625506663,0.6974653666716896
4,3,1,-3,5,LT11TRUU,rolling_mean_z,11,0.4481389940451018,-0.07543313348016267,0.9730366206273922
4,3,1,-2,5,LT11TRUU,rolling_mean_z,11,0.2034518681181045,-0.4472356189759518,0.9380434455219065
4,3,1,-1,5,LT11TRUU,rolling_mean_z,11,0.49877305802349453,0.036173887121425316,1.2389317314668054
4,3,1,0,5,LT11TRUU,rolling_mean_z,11,0.3097568924915885,0.25382083228509217,0.848307159361247
4,3,1,1,5,LT11TRUU,rolling_mean_z,11,0.28006571361420673,-0.316143762236082,0.5813516492762134
4,3,1,2,5,LT11TRUU,rolling_mean_z,11,0.03829468561266676,-0.7625718446424343,0.5138837472735907
4,3,1,3,5,LT11TRUU,rolling_mean_z,11,-0.4537305643553788,-1.0401313471836755,0.0072780076782586745
4,3,1,4,5,LT11TRUU,rolling_mean_z,11,-0.43384807849998897,-0.9677590986700568,0.09979784185867259
4,3,1,5,5,LT11TRUU,rolling_mean_z,11,-0.40733809735946985,-0.5421413514590124,0.07037176279269569
4,3,1,6,5,LT11TRUU,rolling_mean_z,11,0.06931136354707493,-0.604704906950639,0.20225891896678147
4,3,1,7,5,LT11TRUU,rolling_mean_z,11,0.22200885491646843,-0.47745699747614434,0.5667711596489275
4,3,1,8,5,LT11TRUU,rolling_mean_z,11,0.41102502044837436,0.07620395864361024,0.8052284400079025
4,3,1,9,5,LT11TRUU,rolling_mean_z,11,0.2670758228553519,-0.3039491709114426,0.6877892235554002
4,3,1,10,5,LT11TRUU,rolling_mean_z,11,0.26787112228956766,-0.22269607871574967,0.9270418033485908
4,3,2,-10,5,LT11TRUU,rolling_mean_z,5,-0.18200325766505232,-0.3439792424336283,0.1069555367666126
4,3,2,-9,5,LT11TRUU,rolling_mean_z,5,-0.14727518237097192,-0.6305521385626461,0.33414607514086664
4,3,2,-8,5,LT11TRUU,rolling_mean_z,5,-0.01207427855432126,-0.42509978472361826,0.01523100202041532
4,3,2,-7,5,LT11TRUU,rolling_mean_z,5,0.07938515638047275,-0.346895340359085,0.2050424669865353
4,3,2,-6,5,LT11TRUU,rolling_mean_z,5,-0.09452031990133762,-0.5234518147549463,-0.04176545743170239
4,3,2,-5,5,LT11TRUU,rolling_mean_z,5,-0.23449302032328126,-0.3034189712886331,0.3174447870223392
4,3,2,-4,5,LT11TRUU,rolling_mean_z,5,0.1305494199816754,-0.7379175621817501,0.285367709842311
4,3,2,-3,5,LT11TRUU,rolling_mean_z,5,0.07567375902079954,-0.5555288919349745,0.15546880225376358
4,3,2,-2,5,LT11TRUU,rolling_mean_z,5,0.031136990704726086,-0.035668161769382874,0.12895882111324414
4,3,2,-1,5,LT11TRUU,rolling_mean_z,5,0.2699919207808096,0.010459205415120642,0.3847801391192595
4,3,2,0,5,LT11TRUU,rolling_mean_z,5,0.36092115609279174,-0.04282585667732401,0.5144139468964015
4,3,2,1,5,LT11TRUU,rolling_mean_z,5,-0.05899694517304024,-0.062443242721308544,0.3670184517551113
4,3,2,2,5,LT11TRUU,rolling_mean_z,5,0.1819787833942841,-0.15390267765610166,0.2957066024871132
4,3,2,3,5,LT11TRUU,rolling_mean_z,5,0.37258554779462144,-0.2180568320161596,0.6005713856030901
4,3,2,4,5,LT11TRUU,rolling_mean_z,5,-0.12050010141904595,-0.13057389425244428,0.4110250204483741
4,3,2,5,5,LT11TRUU,rolling_mean_z,5,0.09661664412180981,-0.513112922110144,0.32327698287325374
4,3,2,6,5,LT11TRUU,rolling_mean_z,5,-0.05422514856774661,-0.1631811710552835,0.2392403426578062
4,3,2,7,5,LT11TRUU,rolling_mean_z,5,0.11093203393769024,-0.09319482084431141,0.2588577287017908
4,3,2,8,5,LT11TRUU,rolling_mean_z,5,0.03829468561266643,-0.17696636124835347,0.22678065152176147
4,3,2,9,5,LT11TRUU,rolling_mean_z,5,-0.07437273423454265,-0.16291607124387802,0.2053075667979407
4,3,2,10,5,LT11TRUU,rolling_mean_z,5,0.027425593345053657,-0.3813583158417611,0.25063963454822946
4,0,1,-10,5,LBUTTRUU,rolling_mean_z,1,-0.14494799553627646,-0.14494799553627646,-0.14494799553627646
4,0,1,-9,5,LBUTTRUU,rolling_mean_z,1,-0.4146949982239928,-0.4146949982239928,-0.4146949982239928
4,0,1,-8,5,LBUTTRUU,rolling_mean_z,1,-0.491912651665133,-0.491912651665133,-0.491912651665133
4,0,1,-7,5,LBUTTRUU,rolling_mean_z,1,-0.05897900803847369,-0.05897900803847369,-0.05897900803847369
4,0,1,-6,5,LBUTTRUU,rolling_mean_z,1,0.22260803484355085,0.22260803484355085,0.22260803484355085
4,0,1,-5,5,LBUTTRUU,rolling_mean_z,1,0.5808979468104415,0.5808979468104415,0.5808979468104415
4,0,1,-4,5,LBUTTRUU,rolling_mean_z,1,0.7950482390205369,0.7950482390205369,0.7950482390205369
4,0,1,-3,5,LBUTTRUU,rolling_mean_z,1,0.9664714296598682,0.9664714296598682,0.9664714296598682
4,0,1,-2,5,LBUTTRUU,rolling_mean_z,1,0.6025188897739606,0.6025188897739606,0.6025188897739606
4,0,1,-1,5,LBUTTRUU,rolling_mean_z,1,0.424403502503064,0.424403502503064,0.424403502503064
4,0,1,0,5,LBUTTRUU,rolling_mean_z,1,-0.13825579890471085,-0.13825579890471085,-0.13825579890471085
4,0,1,1,5,LBUTTRUU,rolling_mean_z,1,-0.07236340130160457,-0.07236340130160457,-0.07236340130160457
4,0,1,2,5,LBUTTRUU,rolling_mean_z,1,-0.42447590099320387,-0.42447590099320387,-0.42447590099320387
4,0,1,3,5,LBUTTRUU,rolling_mean_z,1,-0.3678496218030344,-0.3678496218030344,-0.3678496218030344
4,0,1,4,5,LBUTTRUU,rolling_mean_z,1,-0.5814851296568555,-0.5814851296568555,-0.5814851296568555
4,0,1,5,5,LBUTTRUU,rolling_mean_z,1,0.05633268776696236,0.05633268776696236,0.05633268776696236
4,0,1,6,5,LBUTTRUU,rolling_mean_z,1,-0.14237407375490505,-0.14237407375490505,-0.14237407375490505
4,0,1,7,5,LBUTTRUU,rolling_mean_z,1,0.1366390473457482,0.1366390473457482,0.1366390473457482
4,0,1,8,5,LBUTTRUU,rolling_mean_z,1,0.10575198596929211,0.10575198596929211,0.10575198596929211
4,0,1,9,5,LBUTTRUU,rolling_mean_z,1,0.15105300932142768,0.15105300932142768,0.15105300932142768
4,0,1,10,5,LBUTTRUU,rolling_mean_z,1,-0.1969412155199774,-0.1969412155199774,-0.1969412155199774
4,0,2,-10,5,LBUTTRUU,rolling_mean_z,256,0.005626428673947239,-0.24867704332554105,0.22054889741845415
4,0,2,-9,5,LBUTTRUU,rolling_mean_z,256,0.002022938180027534,-0.2512509651069123,0.21977672088404257
4,0,2,-8,5,LBUTTRUU,rolling_mean_z,256,0.013090801839924128,-0.1934664211151259,0.19493837569380915
4,0,2,-7,5,LBUTTRUU,rolling_mean_z,256,0.02750476381560356,-0.22834306125270737,0.23032980018766497
4,0,2,-6,5,LBUTTRUU,rolling_mean_z,256,0.018496037580804,-0.19668382334183993,0.22003411306217974
4,0,2,-5,5,LBUTTRUU,rolling_mean_z,256,-0.002352728848303882,-0.19501077418394872,0.21565844603384843
4,0,2,-4,5,LBUTTRUU,rolling_mean_z,256,-0.0056988271640864285,-0.23246133610290162,0.22054889741845404
4,0,2,-3,5,LBUTTRUU,rolling_mean_z,256,0.004854252139535779,-0.2625762209449464,0.16546697129710736
4,0,2,-2,5,LBUTTRUU,rolling_mean_z,256,0.018496037580804,-0.23838135620005557,0.21823236781521999
4,0,2,-1,5,LBUTTRUU,rolling_mean_z,256,-0.05357377229759361,-0.26476405445911194,0.20394710192860918
4,0,2,0,5,LBUTTRUU,rolling_mean_z,256,-0.04199112428142267,-0.30568941078291617,0.23612112419575054
4,0,2,1,5,LBUTTRUU,rolling_mean_z,256,-0.034269358937308494,-0.30079895939831053,0.23727938899736745
4,0,2,2,5,LBUTTRUU,rolling_mean_z,256,-0.04379286952838255,-0.28651369351169975,0.2361211241957507
4,0,2,3,5,LBUTTRUU,rolling_mean_z,256,-0.047138967844165325,-0.3895992608556219,0.19210706173430067
4,0,2,4,5,LBUTTRUU,rolling_mean_z,256,-0.04997028180367352,-0.3140546565723733,0.19313663044684937
4,0,2,5,5,LBUTTRUU,rolling_mean_z,256,0.01128905659296431,-0.23966831709074127,0.21128277900551706
4,0,2,6,5,LBUTTRUU,rolling_mean_z,256,0.0007359772893417965,-0.22049259981952488,0.20253144494885478
4,0,2,7,5,LBUTTRUU,rolling_mean_z,256,0.016179507977569885,-0.2307882869450103,0.20356101366140344
4,0,2,8,5,LBUTTRUU,rolling_mean_z,256,-0.004669258451538235,-0.2731293002485687,0.19545316005008342
4,0,2,9,5,LBUTTRUU,rolling_mean_z,256,0.0079429582771814,-0.25202314164132383,0.1859296494590092
4,0,2,10,5,LBUTTRUU,rolling_mean_z,256,-0.025775417058783244,-0.24262832713931864,0.20137318014723768
4,0,3,-10,5,LBUTTRUU,rolling_mean_z,1,-0.09449912862139787,-0.09449912862139787,-0.09449912862139787
4,0,3,-9,5,LBUTTRUU,rolling_mean_z,1,-0.30504593033757355,-0.30504593033757355,-0.30504593033757355
4,0,3,-8,5,LBUTTRUU,rolling_mean_z,1,-0.2926911057869911,-0.2926911057869911,-0.2926911057869911
4,0,3,-7,5,LBUTTRUU,rolling_mean_z,1,-0.1156052872286429,-0.1156052872286429,-0.1156052872286429
4,0,3,-6,5,LBUTTRUU,rolling_mean_z,1,-0.15936195751195567,-0.15936195751195567,-0.15936195751195567
4,0,3,-5,5,LBUTTRUU,rolling_mean_z,1,-0.133107955341968,-0.133107955341968,-0.133107955341968
4,0,3,-4,5,LBUTTRUU,rolling_mean_z,1,-0.06309728288866752,-0.06309728288866752,-0.06309728288866752
4,0,3,-3,5,LBUTTRUU,rolling_mean_z,1,0.0033098990707130516,0.0033098990707130516,0.0033098990707130516
4,0,3,-2,5,LBUTTRUU,rolling_mean_z,1,-0.08265908842708972,-0.08265908842708972,-0.08265908842708972
4,0,3,-1,5,LBUTTRUU,rolling_mean_z,1,-0.20723690264546257,-0.20723690264546257,-0.20723690264546257
4,0,3,0,5,LBUTTRUU,rolling_mean_z,1,-0.5155927320537491,-0.5155927320537491,-0.5155927320537491
4,0,3,1,5,LBUTTRUU,rolling_mean_z,1,-0.4548481780133855,-0.4548481780133855,-0.4548481780133855
4,0,3,2,5,LBUTTRUU,rolling_mean_z,1,-1.0350101475344853,-1.0350101475344853,-1.0350101475344853
4,0,3,3,5,LBUTTRUU,rolling_mean_z,1,-1.0792816021740728,-1.0792816021740728,-1.0792816021740728
4,0,3,4,5,LBUTTRUU,rolling_mean_z,1,-0.9557333566682482,-0.9557333566682482,-0.9557333566682482
4,0,3,5,5,LBUTTRUU,rolling_mean_z,1,-0.6653949797295611,-0.6653949797295611,-0.6653949797295611
4,0,3,6,5,LBUTTRUU,rolling_mean_z,1,-0.6859863539805318,-0.6859863539805318,-0.6859863539805318
4,0,3,7,5,LBUTTRUU,rolling_mean_z,1,-0.15061062345529314,-0.15061062345529314,-0.15061062345529314
4,0,3,8,5,LBUTTRUU,rolling_mean_z,1,-0.05949379239474769,-0.05949379239474769,-0.05949379239474769
4,0,3,9,5,LBUTTRUU,rolling_mean_z,1,-0.21856215848349647,-0.21856215848349647,-0.21856215848349647
4,0,3,10,5,LBUTTRUU,rolling_mean_z,1,-0.27055537846719757,-0.27055537846719757,-0.27055537846719757
4,1,0,-10,5,LBUTTRUU,rolling_mean_z,2,-0.3493173849771605,-0.49448657344650393,-0.20414819650781713
4,1,0,-9,5,LBUTTRUU,rolling_mean_z,2,-0.4535612171226998,-0.7916458431058251,-0.11547659113957448
4,1,0,-8,5,LBUTTRUU,rolling_mean_z,2,-0.720991690207182,-1.3719365087159936,-0.0700468716983702
4,1,0,-7,5,LBUTTRUU,rolling_mean_z,2,-0.16450980107469826,-0.6442888211223159,0.3152692189729193
4,1,0,-6,5,LBUTTRUU,rolling_mean_z,2,-0.14829409385205883,-0.7056768556080224,0.40908866790390475
4,1,0,-5,5,LBUTTRUU,rolling_mean_z,2,-0.24455876847534697,-0.6680975976000008,0.17898006064930683
4,1,0,-4,5,LBUTTRUU,rolling_mean_z,2,0.014120370552472727,-0.19102119542282292,0.21926193652776838
4,1,0,-3,5,LBUTTRUU,rolling_mean_z,2,0.2614742537422584,0.06160922741877378,0.46133928006574304
4,1,0,-2,5,LBUTTRUU,rolling_mean_z,2,-0.031952829334074305,-0.05215811531783944,-0.011747543350309177
4,1,0,-1,5,LBUTTRUU,rolling_mean_z,2,-0.15164019216784164,-0.28805804658052275,-0.015222337755160492
4,1,0,0,5,LBUTTRUU,rolling_mean_z,2,-0.2170178054146737,-0.29243371360885406,-0.14160189722049335
4,1,0,1,5,LBUTTRUU,rolling_mean_z,2,-0.35832611121196023,-0.46990562043440787,-0.24674660198951254
4,1,0,2,5,LBUTTRUU,rolling_mean_z,2,-0.23735178748750727,-0.3841940251147421,-0.09050954986027245
4,1,0,3,5,LBUTTRUU,rolling_mean_z,2,-0.4247332931713408,-0.5659129028795586,-0.28355368346312293
4,1,0,4,5,LBUTTRUU,rolling_mean_z,2,-0.04559461477534242,-0.13671144583588773,0.04552221628520289
4,1,0,5,5,LBUTTRUU,rolling_mean_z,2,0.16984263832543872,0.1377973121473654,0.20188796450351204
4,1,0,6,5,LBUTTRUU,rolling_mean_z,2,0.06585619835803659,0.023257792876341055,0.10845460383973213
4,1,0,7,5,LBUTTRUU,rolling_mean_z,2,-0.09990436436227766,-0.14842278994112754,-0.05138593878342779
4,1,0,8,5,LBUTTRUU,rolling_mean_z,2,-0.10505220792502032,-0.14636365251603045,-0.06374076333401021
4,1,0,9,5,LBUTTRUU,rolling_mean_z,2,-0.23632221877495863,-0.28741456613517957,-0.18522987141473765
4,1,0,10,5,LBUTTRUU,rolling_mean_z,2,-0.2692684175765118,-0.40735932114708406,-0.13117751400593952
4,1,2,-10,5,LBUTTRUU,rolling_mean_z,54,0.010002095702278365,-0.1529271530585272,0.21437148514316273
4,1,2,-9,5,LBUTTRUU,rolling_mean_z,54,-0.01959800478349185,-0.23542134615147875,0.24770377221192186
4,1,2,-8,5,LBUTTRUU,rolling_mean_z,54,-0.06798773427327334,-0.2131569227426166,0.27498734309445777
4,1,2,-7,5,LBUTTRUU,rolling_mean_z,54,-0.14288885811117902,-0.46462908078259646,0.11836420269801165
4,1,2,-6,5,LBUTTRUU,rolling_mean_z,54,-0.11431832633795747,-0.4453246674223114,0.1967401209407691
4,1,2,-5,5,LBUTTRUU,rolling_mean_z,54,-0.14597756424882483,-0.3593556799245089,0.11450332002595459
4,1,2,-4,5,LBUTTRUU,rolling_mean_z,54,-0.08960867723679246,-0.44120639257211736,0.12660075239840007
4,1,2,-3,5,LBUTTRUU,rolling_mean_z,54,-0.02088496567417729,-0.3719678966532281,0.23020110409859645
4,1,2,-2,5,LBUTTRUU,rolling_mean_z,54,0.024930842034232154,-0.2606457796089179,0.2141140929650258
4,1,2,-1,5,LBUTTRUU,rolling_mean_z,54,-0.007500572411046694,-0.251122269017844,0.27048297997705795
4,1,2,0,5,LBUTTRUU,rolling_mean_z,54,0.047323961532162895,-0.1507393195443616,0.26198903809853247
4,1,2,1,5,LBUTTRUU,rolling_mean_z,54,0.0545309425200028,-0.2262839238276106,0.23251763370183065
4,1,2,2,5,LBUTTRUU,rolling_mean_z,54,0.0007359772893415274,-0.28033628123640875,0.21540105385571137
4,1,2,3,5,LBUTTRUU,rolling_mean_z,54,0.001250761645615828,-0.3352895112686868,0.23328981023624207
4,1,2,4,5,LBUTTRUU,rolling_mean_z,54,-0.07596689179552424,-0.2724858198032261,0.22531065271399112
4,1,2,5,5,LBUTTRUU,rolling_mean_z,54,-0.13310795534196815,-0.4895961220618986,0.16057651991250171
4,1,2,6,5,LBUTTRUU,rolling_mean_z,54,-0.05614769407896508,-0.4950013578027785,0.196225336584495
4,1,2,7,5,LBUTTRUU,rolling_mean_z,54,-0.0520294192287708,-0.39178709436978776,0.0787258072648933
4,1,2,8,5,LBUTTRUU,rolling_mean_z,54,-0.04997028180367379,-0.28857283093679675,0.20163057232537485
4,1,2,9,5,LBUTTRUU,rolling_mean_z,54,-0.07596689179552438,-0.2937206744995395,0.23161676107835075
4,1,2,10,5,LBUTTRUU,rolling_mean_z,54,-0.024745848346234358,-0.30105635157644806,0.3048448357583656
4,1,3,-10,5,LBUTTRUU,rolling_mean_z,7,-0.5140483789849261,-0.681095902595926,0.30960659105390265
4,1,3,-9,5,LBUTTRUU,rolling_mean_z,7,-0.4316828819810431,-0.8033571872110646,0.1407573221959428
4,1,3,-8,5,LBUTTRUU,rolling_mean_z,7,-0.7029742377375824,-1.0460780111943822,0.20536275890836342
4,1,3,-7,5,LBUTTRUU,rolling_mean_z,7,-0.7590857325714776,-0.9850760649758812,0.39377383330474547
4,1,3,-6,5,LBUTTRUU,rolling_mean_z,7,-0.22113608026486756,-0.825492914530858,0.5276177659360552
4,1,3,-5,5,LBUTTRUU,rolling_mean_z,7,0.19789838574238655,-0.667711509332795,0.5103724900008673
4,1,3,-4,5,LBUTTRUU,rolling_mean_z,7,0.6277433232314003,-0.855607799372903,1.0099707077650444
4,1,3,-3,5,LBUTTRUU,rolling_mean_z,7,0.5263308050453694,-0.3279538341917782,0.8102343775306284
4,1,3,-2,5,LBUTTRUU,rolling_mean_z,7,0.18605834554807812,-0.5935825620293004,0.8696919706803062
4,1,3,-1,5,LBUTTRUU,rolling_mean_z,7,-0.07802602922062099,-1.089834681477695,0.8282518300002277
4,1,3,0,5,LBUTTRUU,rolling_mean_z,7,-0.1531845452366645,-0.6553566847822125,0.47202105545843415
4,1,3,1,5,LBUTTRUU,rolling_mean_z,7,-0.4188132730741865,-1.1508366276961954,0.2993109039284172
4,1,3,2,5,LBUTTRUU,rolling_mean_z,7,-1.319171112197881,-1.563178897071884,0.1139885356696807
4,1,3,3,5,LBUTTRUU,rolling_mean_z,7,0.12273986972634354,-2.1438556509492583,0.30368657095674845
4,1,3,4,5,LBUTTRUU,rolling_mean_z,7,0.019782998471489833,-2.8496250034012798,0.3901703428108257
4,1,3,5,5,LBUTTRUU,rolling_mean_z,7,-0.9994900269515605,-2.46611065797695,-0.24944921985995222
4,1,3,6,5,LBUTTRUU,rolling_mean_z,7,-0.6556140769603497,-1.736146440780038,-0.31791553924442995
4,1,3,7,5,LBUTTRUU,rolling_mean_z,7,-1.2280542811373356,-1.7320281659298442,0.48566284089970246
4,1,3,8,5,LBUTTRUU,rolling_mean_z,7,-0.876971350158285,-1.3603538606998224,0.665837365595696
4,1,3,9,5,LBUTTRUU,rolling_mean_z,7,-0.3261520889448182,-0.5415893420455995,0.9654418609473199
4,1,3,10,5,LBUTTRUU,rolling_mean_z,7,0.18194007069788384,-0.04791114437857649,0.6630060516361878
4,2,0,-10,5,LBUTTRUU,rolling_mean_z,256,0.005369036495810153,-0.2630910053012206,0.21874715217149376
4,2,0,-9,5,LBUTTRUU,rolling_mean_z,256,0.005626428673947239,-0.2448161606534842,0.2179749756370826
4,2,0,-8,5,LBUTTRUU,rolling_mean_z,256,0.006398605208358642,-0.2630910053012206,0.19931404272214062
4,2,0,-7,5,LBUTTRUU,rolling_mean_z,256,0.008972526989730067,-0.21997781546325074,0.17666353104607285
4,2,0,-6,5,LBUTTRUU,rolling_mean_z,256,0.022614312430998203,-0.22203695288834768,0.22312281919982513
4,2,0,-5,5,LBUTTRUU,rolling_mean_z,256,0.01720907669011832,-0.23567873832961583,0.22222194657634542
4,2,0,-4,5,LBUTTRUU,rolling_mean_z,256,0.004596859961398864,-0.2778910555441059,0.2063923276209118
4,2,0,-3,5,LBUTTRUU,rolling_mean_z,256,0.0007359772893415664,-0.2570422891149978,0.24448636998520726
4,2,0,-2,5,LBUTTRUU,rolling_mean_z,256,-0.030408476265251602,-0.30916420518776755,0.20471927846302068
4,2,0,-1,5,LBUTTRUU,rolling_mean_z,256,-0.03349718240289716,-0.2769901829206258,0.22209325048727674
4,2,0,0,5,LBUTTRUU,rolling_mean_z,256,-0.026032809236920206,-0.2587153382728894,0.2157871421229172
4,2,0,1,5,LBUTTRUU,rolling_mean_z,256,-0.008015356767320925,-0.23657961095309574,0.2417837521147676
4,2,0,2,5,LBUTTRUU,rolling_mean_z,256,0.002537722536301612,-0.2531814064429409,0.19738360138611188
4,2,0,3,5,LBUTTRUU,rolling_mean_z,256,-0.0033822975608524576,-0.21650302105839922,0.2107679946492427
